ticker,baseline_pca,tuned_pca,baseline_if,tuned_if,baseline_ae,tuned_ae,diff_pca,diff_if,diff_ae
EOG,0.22692218597360067,2.381149749424219e-32,0.47199342808415307,0.4973524599804174,0.2809678530799218,0.3768716973671616,-0.22692218597360067,0.025359031896264317,0.0959038442872398
EPAM,0.32914265264186365,6.169979203655109e-32,0.45028017902046075,0.47689706074381333,0.30434450259019397,0.365966974163077,-0.32914265264186365,0.02661688172335258,0.06162247157288303
EQIX,0.08329712970344913,2.605257961134734e-32,0.4245637415180206,0.4554572785118875,0.05864418192420457,0.3551740216074794,-0.08329712970344913,0.030893536993866877,0.29652983968327484
EQR,0.08532589976222037,3.7328024013032607e-32,0.4288603173202612,0.45497009042602016,0.03814501251944204,0.15308455960314024,-0.08532589976222037,0.02610977310575896,0.1149395470836982
EQT,0.11871440839871834,3.928897086549961e-32,0.46851843186889996,0.49880525111555074,0.09288274452974812,0.3355178514837696,-0.11871440839871834,0.030286819246650776,0.2426351069540215
ES,0.13828519865047798,3.0814879110195774e-32,0.44725105665932635,0.4725407263942646,0.22998059435895507,0.4321294045868276,-0.13828519865047798,0.025289669734938236,0.2021488102278725
ESS,0.4444809005789576,6.555165192532556e-32,0.49129239246655854,0.5245396027164744,0.5004572056165028,0.7402785866612088,-0.4444809005789576,0.03324721024991584,0.23982138104470607
ETN,0.2442169819916783,3.3336096491939065e-32,0.5231127422066146,0.548634348963719,0.12029683559529197,0.6392519795155077,-0.2442169819916783,0.025521606757104354,0.5189551439202158
ETR,0.13838228021965612,2.9414202787005055e-32,0.4310598418009012,0.46386377680072755,0.1555839802447108,0.42346575236191203,-0.13838228021965612,0.03280393499982637,0.2678817721172012
EVRG,0.33422158508636074,5.373344544840388e-32,0.48515327233205324,0.512450659196085,0.37767256929010495,0.3977966295261854,-0.33422158508636074,0.02729738686403177,0.020124060236080432
EW,0.07746991984780556,9.804734262335018e-33,0.4268654665677328,0.4612312477514058,0.03174086928257813,0.0801173868179304,-0.07746991984780556,0.034365781183673005,0.04837651753535227
EXC,0.3604094197097288,4.599580304115266e-32,0.4765242056888312,0.5127528233191085,0.1477264831967386,0.7278700995438293,-0.3604094197097288,0.03622861763027735,0.5801436163470908
EXPD,0.08452261033939086,4.4261371812826656e-32,0.4360844628828714,0.46391440096175146,0.1597557001077987,0.38650837706022434,-0.08452261033939086,0.027829938078880068,0.22675267695242565
EXPE,0.029327218521997656,1.2907232318202456e-31,0.5856845136790191,0.6045080839530718,0.0451485922689595,0.2570796632523169,-0.029327218521997656,0.01882357027405268,0.2119310709833574
EXR,0.13611882385706175,8.642172914086724e-32,0.5711788554993521,0.5907027753382009,0.12943857701511557,0.20595801579348247,-0.13611882385706175,0.019523919838848824,0.0765194387783669
F,0.024526594266962288,6.646209153539952e-32,0.5538233263861184,0.576442174966444,0.015803001313851584,0.22404728360303136,-0.024526594266962288,0.02261884858032559,0.20824428228917977
FANG,0.27544526125027086,3.1935420168748346e-32,0.49352889103543135,0.5180518823009294,0.24821840029635392,0.41813100827710736,-0.27544526125027086,0.024522991265498006,0.16991260798075344
FAST,0.9750907480760126,4.62923524814532e-32,0.508843445186886,0.5343422736896911,0.8157552472610191,1.4077749390112062,-0.9750907480760126,0.02549882850280516,0.5920196917501871
FCX,0.039033615085376165,4.5942183400655515e-32,0.46794450459182807,0.4969213542865406,0.03573839258180301,0.06122946351647469,-0.039033615085376165,0.028976849694712536,0.025491070934671678
FDS,0.10627007326979009,3.4736772815129783e-32,0.43672460796403817,0.4686171125525415,0.08717018863590584,0.170070711390413,-0.10627007326979009,0.031892504588503345,0.08290052275450716
FDX,0.41242219821728854,2.381149749424219e-32,0.4762312336459195,0.5060683714955251,0.30438297454473245,0.5204473014855446,-0.41242219821728854,0.029837137849605566,0.21606432694081218
FE,0.08127662610082585,1.48471690258216e-32,0.4216140799295309,0.44516903263474955,0.0677234356108713,0.11511407651420763,-0.08127662610082585,0.023554952705218624,0.047390640903336334
FFIV,0.16074231661866809,3.865866652006379e-32,0.4539996557745192,0.48021858061772027,0.19415497610997823,0.6090327109440138,-0.16074231661866809,0.026218924843201097,0.41487773483403556
FI,0.08197056627750406,3.1795352536429276e-32,0.4836193797468805,0.51691381360747,0.11753443271035523,0.1508679789928743,-0.08197056627750406,0.0332944338605895,0.03333354628251907
FICO,0.08465357261367268,4.981155174346987e-32,0.4885688848834309,0.5193304776299563,0.1061855423750114,0.2860885824365088,-0.08465357261367268,0.0307615927465254,0.1799030400614974
FIS,0.23474788555180404,1.8769062730755607e-32,0.48236195596629616,0.513844585048368,0.2072281580639623,0.27655268656239157,-0.23474788555180404,0.03148262908207189,0.06932452849842927
FITB,0.1924822181679945,1.7088251142926748e-32,0.4199872562262382,0.45468189912093804,0.13556781905321813,0.19519735048358608,-0.1924822181679945,0.03469464289469981,0.05962953143036795
FMC,0.04213757527761999,5.602705292762868e-33,0.41622268831315207,0.4512802800303318,0.11041514339923672,0.15959574835081033,-0.04213757527761999,0.03505759171717976,0.049180604951573614
FOXA,0.2130274747286677,4.706272445920809e-32,0.4506989180102604,0.47740708272709587,0.24958816917934945,0.3605627867057017,-0.2130274747286677,0.02670816471683546,0.11097461752635224
FRT,0.08489184255878351,5.693749253770264e-32,0.45906623838811494,0.48958241758516124,0.1991511282063481,0.1666092865070443,-0.08489184255878351,0.0305161791970463,-0.0325418416993038
FSLR,0.03720553287512143,2.717312066989991e-32,0.4234030221299023,0.4450724112108983,0.18351094146430114,0.2067321202888922,-0.03720553287512143,0.021669389080996027,0.02322117882459107
FTNT,0.025046832655325143,5.322570028124725e-32,0.45219459410260354,0.4887620654741493,0.05324978910666731,0.21166603115433824,-0.025046832655325143,0.03656747137154576,0.15841624204767094
FTV,0.31638339506168656,3.669771966759678e-32,0.43568486727489797,0.45823659753507834,0.2503132577474089,0.35630764307569684,-0.31638339506168656,0.02255173026018037,0.10599438532828792
GD,0.16599434396080334,2.5562342898230583e-32,0.43765951229346084,0.47967315140978295,0.06728903591223007,0.4239557867632062,-0.16599434396080334,0.04201363911632211,0.35666675085097616
GE,0.1137226821786182,3.3616231756577205e-32,0.4919219884582681,0.5332705932403545,0.03243287013670976,0.4195098422394336,-0.1137226821786182,0.04134860478208641,0.38707697210272385
GEN,0.07077654680430145,3.8378531255425647e-32,0.43815132601465895,0.4689044334035003,0.08714398667228904,0.3087651051359536,-0.07077654680430145,0.03075310738884135,0.22162111846366458
GILD,0.1707815219166955,2.3531362229604046e-32,0.4619795169465906,0.48923435834100126,0.23320097258479267,0.3115218621126808,-0.1707815219166955,0.027254841394410645,0.07832088952788813
GIS,0.006873711887800971,2.633271487598548e-32,0.4883300867398798,0.5148741846866544,0.008385894381100184,0.009412175167102231,-0.006873711887800971,0.026544097946774536,0.0010262807860020474
GL,0.03543192276642063,3.949907231397822e-32,0.44570012606066883,0.47672458487076924,0.10797653396627789,0.17449389559068854,-0.03543192276642063,0.031024458810100408,0.06651736162441065
GLW,0.04708552480787262,2.6892985405261764e-32,0.4152210702429944,0.45548250610977614,0.015709779154035406,0.3076084702937742,-0.04708552480787262,0.04026143586678177,0.29189869113973876
GM,0.020273517282444618,5.805803359625522e-32,0.48357332374895623,0.5166926523716314,0.042841739384809036,0.20103386038882995,-0.020273517282444618,0.03311932862267519,0.1581921210040209
GNRC,0.31058237995469323,1.0540089332010145e-31,0.5780542477629725,0.5936759116039937,0.20379195220517657,0.4468909202669051,-0.31058237995469323,0.01562166384102115,0.2430989680617285
GOOGL,0.1082613727311974,8.992341994884404e-32,0.5340472615237815,0.5541456823685988,0.6882482184449986,1.5349556067033545,-0.1082613727311974,0.02009842084481739,0.8467073882583559
GPC,0.1071587082261707,3.874620879026321e-32,0.4995920603710785,0.530162106052293,0.07322479305014812,0.18445833117026822,-0.1071587082261707,0.030570045681214464,0.1112335381201201
GPN,0.04677462203217138,6.535905893088683e-32,0.548645591748233,0.5598132894388749,0.1384153943134896,0.17451715158661363,-0.04677462203217138,0.011167697690641853,0.036101757273124035
GRMN,0.019761097918785334,1.4567033761183457e-32,0.40843194290973817,0.4399126594424306,0.026862770901991198,0.08304783831695,-0.019761097918785334,0.03148071653269241,0.05618506741495881
GS,0.06736886636131943,5.161492250957792e-32,0.5107636952918344,0.5354056663503869,0.13274120243570112,0.2863839302889893,-0.06736886636131943,0.02464197105855248,0.15364272785328817
GWW,0.07733675990769388,1.3446492702630882e-32,0.4225764914312243,0.44899444823766893,0.16553957418466395,0.26804672185414025,-0.07733675990769388,0.026417956806444653,0.1025071476694763
HAL,0.016494600368312903,2.3531362229604046e-32,0.4685668049326575,0.5039666579339391,0.013601462113485417,0.06381235285085941,-0.016494600368312903,0.03539985300128162,0.050210890737373996
HAS,0.1676587461130371,5.266542975197096e-32,0.500859821224218,0.5284053916438013,0.2412199190790136,0.3666477779094114,-0.1676587461130371,0.027545570419583276,0.12542785883039778
HBAN,0.14057537308766713,4.622231866529366e-32,0.4273625704722524,0.4554669945364511,0.009169245417465227,0.28020385610531245,-0.14057537308766713,0.02810442406419872,0.27103461068784723
HCA,0.457694810682246,4.5012662311374023e-32,0.47152176948288355,0.4978660785283354,0.19609859841920677,0.5231683525074122,-0.457694810682246,0.026344309045451875,0.3270697540882055
HD,0.12330259232233307,3.5016908079767924e-32,0.4392685967996896,0.4809145384106137,0.08845274050990887,0.1239630040930256,-0.12330259232233307,0.04164594161092411,0.035510263583116736
HES,0.08283417806059609,2.605257961134734e-32,0.4512781625089478,0.4834446127491733,0.080174675945166,0.16501050302804043,-0.08283417806059609,0.032166450240225464,0.08483582708287443
HIG,0.04342702516065943,3.6137449138320496e-32,0.43119766982714414,0.4616093716846058,0.04013144199237929,0.1681887804257799,-0.04342702516065943,0.03041170185746167,0.1280573384334006
HII,0.2026704116390169,4.2580560224997797e-32,0.4875340010800788,0.5181506418822205,0.10541621139357821,0.2479973001872233,-0.2026704116390169,0.03061664080214166,0.1425810887936451
HLT,0.04151057209799801,2.577244434670919e-32,0.4208616125324489,0.46393949731888434,0.04011503396830432,0.0665824263334613,-0.04151057209799801,0.04307788478643543,0.02646739236515698
HOLX,0.08829522758446738,2.724315448605945e-32,0.43305635055450387,0.46906278588755457,0.12105651443005008,0.102598174786023,-0.08829522758446738,0.0360064353330507,-0.018458339644027086
HON,0.07415310905147048,2.3531362229604046e-32,0.4303041914562958,0.4656283574907146,0.09383022712311485,0.16870282765841538,-0.07415310905147048,0.03532416603441879,0.07487260053530052
HPE,0.14267344641416546,3.4736772815129783e-32,0.4741828294831171,0.516844159684545,0.0944746520504231,0.2192843580553004,-0.14267344641416546,0.04266133020142793,0.12480970600487729
HPQ,0.1566295963318915,2.3531362229604046e-32,0.469813759943297,0.5083028420317037,0.1379974221628727,0.24820218563689922,-0.1566295963318915,0.038489082088406734,0.11020476347402652
HRL,0.0727223417884201,2.857379699309063e-32,0.5160424839910006,0.5267771734794018,0.12012563770698304,0.1477606833062092,-0.0727223417884201,0.010734689488401172,0.027635045599226166
HSIC,0.012526048651141203,1.2606086908716453e-32,0.41391710916065055,0.4485652045905289,0.02187144792539166,0.1783526780940848,-0.012526048651141203,0.034648095429878345,0.15648123016869314
HST,0.14455405475380548,7.395570986446986e-32,0.4717584603132277,0.514186551797016,0.1409922469697125,0.257237465484184,-0.14455405475380548,0.04242809148378829,0.11624521851447153
HSY,0.011151863169284765,2.7803425015335734e-32,0.4920172298699595,0.5127786830614408,0.0344702086162219,0.08726039126641998,-0.011151863169284765,0.020761453191481316,0.052790182650198074
HUBB,0.07881370392953756,2.465190328815662e-32,0.42878137020212287,0.4642126359108019,0.07331923722442749,0.09995667908672802,-0.07881370392953756,0.03543126570867905,0.026637441862300534
HUM,0.02688361843169435,1.904919799539375e-32,0.4383622513747319,0.4707921906677069,0.020614116261823256,0.039733523723660596,-0.02688361843169435,0.032429939292974996,0.01911940746183734
HWM,0.2545637579540461,9.244463733058732e-33,0.44152475309930267,0.47037196554754646,0.23495332525797294,0.2666055400140294,-0.2545637579540461,0.028847212448243786,0.03165221475605648
IBM,0.01879307926193068,8.123922674506158e-33,0.5231087050653062,0.5613903355446989,0.07174450023137346,0.0839209334601954,-0.01879307926193068,0.0382816304793927,0.012176433228821934
ICE,0.1422484524517299,1.3726627967269025e-32,0.41006771004731063,0.430967783911557,0.16220711666379373,0.1690374804319016,-0.1422484524517299,0.02090007386424636,0.006830363768107861
IDXX,0.03564431404067338,8.123922674506158e-33,0.41176470331763587,0.4418773662131821,0.0317381987195128,0.05869839190709063,-0.03564431404067338,0.030112662895546205,0.02696019318757783
IEX,0.0198786621838188,3.3616231756577205e-32,0.451409439944231,0.4810809950986225,0.16335470899001392,0.20923814338976604,-0.0198786621838188,0.029671555154391516,0.04588343439975212
IFF,0.12413415678541341,2.9134067522366915e-32,0.4357066639194218,0.4649886081616266,0.14402199646839312,0.21027634149653968,-0.12413415678541341,0.029281944242204816,0.06625434502814656
INCY,0.22930643270078044,2.5212173817432905e-32,0.45556547508120765,0.4788761737200889,0.27671523857937763,0.26485785763589925,-0.22930643270078044,0.023310698638881244,-0.01185738094347838
INTC,0.06909640781632526,3.4736772815129783e-32,0.5378629592304898,0.5607696162354864,0.010733343166083747,0.2686507940433036,-0.06909640781632526,0.02290665700499661,0.25791745087721984
INTU,0.011495779447352195,1.904919799539375e-32,0.4267895318137598,0.45212447885331664,0.04965132668693901,0.12417574339491964,-0.011495779447352195,0.025334947039556854,0.07452441670798063
INVH,0.2348236029642873,6.338060362437994e-32,0.43701883400446495,0.47024135001014694,0.18790878307461326,0.2714396845568427,-0.2348236029642873,0.03322251600568199,0.08353090148222944
IP,0.24941975698393534,2.3531362229604046e-32,0.4351717003339869,0.46749193767479513,0.32942074088835793,0.40367065721356765,-0.24941975698393534,0.032320237340808244,0.07424991632520972
IPG,0.12993457054925522,3.6137449138320496e-32,0.4113106382277705,0.4333966487803177,0.12476615680483584,0.18053121836959338,-0.12993457054925522,0.02208601055254722,0.05576506156475754
IQV,0.145028239935246,2.752328975069759e-32,0.4951522416193702,0.5143897687041796,0.15309053130140285,0.18208050581217036,-0.145028239935246,0.019237527084809414,0.028989974510767513
IR,0.10156936029979721,8.964328468420589e-33,0.4506635319492679,0.4864405039539786,0.11079207213645642,0.1271179534073259,-0.10156936029979721,0.035776972004710694,0.01632588127086948
IRM,0.03914624398249298,3.1935420168748346e-32,0.42104446684895586,0.45048069229595294,0.050836379552317346,0.1565119329898013,-0.03914624398249298,0.02943622544699709,0.10567555343748394
ISRG,0.06413657093751345,3.7678193093830285e-32,0.4858418084213058,0.5116597733714213,0.05041567550048094,0.18242459765973848,-0.06413657093751345,0.025817964950115513,0.13200892215925752
IT,0.1530387104836221,2.96943380516432e-32,0.4393549299005232,0.47737976467788446,0.11604071425208745,0.16156875073663848,-0.1530387104836221,0.03802483477736124,0.04552803648455103
ITW,0.021315677124162467,8.964328468420589e-33,0.40004544898490624,0.4303032237721526,0.024732198636598327,0.040282925627943555,-0.021315677124162467,0.03025777478724634,0.015550726991345229
IVZ,0.20289762227821762,4.4452049820104766e-32,0.43842565325861294,0.46641551836429523,0.11447092610092911,0.37452287088093,-0.20289762227821762,0.0279898651056823,0.2600519447800009
J,0.005910663808374614,9.244463733058732e-33,0.4298398833619242,0.4524074151643604,0.02467168640757594,0.14342472385188942,-0.005910663808374614,0.022567531802436203,0.11875303744431348
JBHT,0.035538921371129295,2.6892985405261764e-32,0.4092539279024304,0.44384255261990935,0.022534593747163486,0.24534048965233654,-0.035538921371129295,0.03458862471747892,0.22280589590517305
JCI,0.04676707112340925,3.4176502285853497e-32,0.5587371936620448,0.5660914052435018,0.21215497209743378,0.16988531992628603,-0.04676707112340925,0.007354211581456993,-0.042269652171147754
JKHY,0.16825929110727422,6.050921716183897e-32,0.50137966197431,0.5386588827096939,0.45584059677010363,0.5007781261294109,-0.16825929110727422,0.03727922073538381,0.04493752935930723
JNJ,0.029446381676149658,7.710723159164897e-32,0.556935661329863,0.592273432342183,0.05814324171181819,0.30799311499490584,-0.029446381676149658,0.03533777101231994,0.24984987328308764
JNPR,0.13432063502872207,1.0365004791611306e-32,0.4216592902805846,0.4521788650493433,0.1482048183420617,0.15957979567121597,-0.13432063502872207,0.030519574768758717,0.011374977329154268
JPM,0.04052590605709798,9.728134775910527e-32,0.5240970145364843,0.5476293544236202,0.31946754976154035,1.1108668766706862,-0.04052590605709798,0.023532339887135878,0.7913993269091458
K,0.051274000807126074,4.3981236548188515e-32,0.46392839224391175,0.49310658867636653,0.07904495033436384,0.15464749809902814,-0.051274000807126074,0.029178196432454784,0.0756025477646643
KDP,0.13284380915062685,1.9329333260031894e-32,0.41905235144518177,0.44215287605083936,0.1465363200713018,0.2277808490415643,-0.13284380915062685,0.02310052460565759,0.08124452897026249
KEY,0.17296795997608774,2.044987431858447e-32,0.41555337923223196,0.4478462405968091,0.07508997467437417,0.18540626101245675,-0.17296795997608774,0.03229286136457715,0.11031628633808258
KEYS,0.08885313831719523,4.7342859723846233e-32,0.5590607897624278,0.5715151935123723,0.3858497327234223,0.36794041191311533,-0.08885313831719523,0.012454403749944554,-0.017909320810306995
KHC,0.062069672556760214,2.717312066989991e-32,0.43305275930059467,0.4628470618764558,0.056938674232491965,0.19910893207607663,-0.062069672556760214,0.02979430257586113,0.14217025784358467
KIM,0.08165178302624924,2.717312066989991e-32,0.4296890337367568,0.4662738821688787,0.05868347306359418,0.23873265939941435,-0.08165178302624924,0.0365848484321219,0.18004918633582018
KLAC,0.3210964703912014,4.329840684063304e-32,0.47548849655755165,0.49868797074017446,0.026355572570367067,0.553178026882586,-0.3210964703912014,0.023199474182622803,0.526822454312219
KMB,0.12859557025126386,3.8378531255425647e-32,0.4585519949752526,0.4840470801241885,0.055952481174285064,0.23123557812324344,-0.12859557025126386,0.025495085148935892,0.17528309694895838
KMI,0.01774711665124588,2.717312066989991e-32,0.4260480967433341,0.4579979713092466,0.08382825521163466,0.2714434223681709,-0.01774711665124588,0.03194987456591247,0.1876151671565362
KMX,0.13809702666174023,2.9414202787005055e-32,0.46865393327290034,0.49778593606861793,0.0398136212672384,0.3857982269446516,-0.13809702666174023,0.029132002795717593,0.3459846056774132
KO,0.04717819658808298,6.106948769111526e-32,0.47651244464535425,0.5013710366085824,0.04279164278653543,0.38026807057333534,-0.04717819658808298,0.02485859196322815,0.3374764277867999
KR,0.14210279624433755,2.381149749424219e-32,0.4403877022253417,0.47080960973962965,0.07389271927323228,0.2140317694644067,-0.14210279624433755,0.03042190751428797,0.1401390501911744
L,0.09678899972220689,5.693749253770264e-32,0.5112586609065582,0.54625163485076,0.22473990152595677,0.3850941560778496,-0.09678899972220689,0.034992973944201755,0.1603542545518928
LDOS,0.07653582577986595,2.3531362229604046e-32,0.47547668572816004,0.49673662922904327,0.019539391204352583,0.11990054910064775,-0.07653582577986595,0.021259943500883227,0.10036115789629517
LEN,0.09606276563520176,1.27951782123472e-31,0.5984801961766317,0.5942268595466229,0.1957921267924437,0.22119355873428959,-0.09606276563520176,-0.004253336630008819,0.02540143194184588
LH,0.08457134747841948,2.381149749424219e-32,0.42580175306022094,0.4494904518667863,0.13964008350011076,0.24828270580090867,-0.08457134747841948,0.023688698806565378,0.10864262230079791
LHX,0.21575891113855825,1.316635743799274e-32,0.4245921814833896,0.4575864040593136,0.09128924036402922,0.24128535050016245,-0.21575891113855825,0.03299422257592399,0.14999611013613323
LIN,0.013889215922607638,1.1485545850163879e-32,0.5225942473310218,0.5404603508782,0.014098132027019433,0.0237869108721125,-0.013889215922607638,0.017866103547178214,0.009688778845093069
LKQ,0.061917123507770636,8.621162769238863e-32,0.5306243034069935,0.5553109419990242,0.06031954989212538,0.08166271828162422,-0.061917123507770636,0.024686638592030685,0.02134316838949884
LLY,0.07053821211211043,3.389636702121535e-32,0.49952730118640976,0.523830016982885,0.0643139936854842,0.08772388825542,-0.07053821211211043,0.02430271579647525,0.023409894569935807
LMT,0.18466332492160806,1.6808115878288603e-32,0.4354018216968044,0.46418742308010996,0.1587380567596954,0.1879623865218447,-0.18466332492160806,0.028785601383305548,0.02922432976214928
LNT,0.3498251785182854,6.331056980822041e-32,0.46718736311201603,0.49724198031949257,0.35682381828967713,0.36768960321013694,-0.3498251785182854,0.03005461720747654,0.010865784920459809
LOW,0.06323548927614592,1.0084869526973163e-32,0.4176380958648424,0.449270705819686,0.04528931734861988,0.08024778339913308,-0.06323548927614592,0.03163260995484357,0.0349584660505132
LRCX,0.08565018952003339,1.820879220147932e-32,0.43234358694548203,0.455831682273004,0.26110349563423024,0.26466288880246513,-0.08565018952003339,0.023488095327521996,0.0035593931682348923
LULU,0.14270440203278878,4.0129376659414044e-32,0.4728452052069389,0.5020904116963959,0.1133743811665451,0.18701047423536601,-0.14270440203278878,0.029245206489457,0.07363609306882092
LUV,0.036886411560901756,2.829366172845248e-32,0.440288885015253,0.4745202505297722,0.04244925018274103,0.11743795817421582,-0.036886411560901756,0.03423136551451922,0.07498870799147478
LVS,0.14489976420910036,6.282033309510366e-32,0.4717705939572989,0.49970440901316787,0.21702425010109774,0.6391473661165906,-0.14489976420910036,0.02793381505586895,0.4221231160154929
LW,0.10079055971068947,4.7132758275367625e-32,0.45549422994516137,0.49140107145414713,0.20663370223125999,0.5033742082415155,-0.10079055971068947,0.035906841508985765,0.2967405060102555
LYB,0.06845549513953537,2.0169739053946326e-32,0.4450908012619549,0.4719037563084267,0.11746567084863456,0.383610195448982,-0.06845549513953537,0.026812955046471798,0.26614452460034743
LYV,0.25141435196526646,5.889843939016965e-32,0.5219796196816632,0.5410748152229261,0.5269331030821431,0.5064889566689881,-0.25141435196526646,0.019095195541262933,-0.020444146413155062
MA,0.03909356387778728,3.7257990196873074e-32,0.4580241381474336,0.496172064638014,0.36464925572076184,0.7751331991989923,-0.03909356387778728,0.03814792649058041,0.4104839434782304
MAA,0.04638932035840257,3.0814879110195774e-32,0.41945527433485064,0.45455903465503367,0.044514005179326625,0.28185534930387535,-0.04638932035840257,0.03510376032018303,0.23734134412454871
MAR,0.058766349397590754,3.7257990196873074e-32,0.4592023013714009,0.48660372224902465,0.04612203429220044,0.34693769643891864,-0.058766349397590754,0.02740142087762376,0.3008156621467182
MAS,0.049560941237822446,1.2606086908716453e-32,0.4160031978646089,0.43801547744369757,0.03592650366485262,0.10073318982699497,-0.049560941237822446,0.02201227957908869,0.06480668616214236
MCD,0.09408215105455636,9.423487675616546e-32,0.5352321172062893,0.5475360442575035,0.21539772432941076,0.8685575520774292,-0.09408215105455636,0.012303927051214192,0.6531598277480185
MCHP,0.2044465488368599,3.7538125461511215e-32,0.4332509109388491,0.46006573190932853,0.14236787358577402,0.2675842164334472,-0.2044465488368599,0.026814820970479436,0.1252163428476732
MCK,0.12227124997936566,2.9414202787005055e-32,0.43164304849173374,0.4707556552577847,0.0391444586566928,0.1856814294214917,-0.12227124997936566,0.03911260676605094,0.1465369707647989
MCO,0.052518277271285954,3.4176502285853497e-32,0.45480593656925977,0.4936098427200945,0.03390023154743678,0.3740262505089756,-0.052518277271285954,0.03880390615083473,0.3401260189615388
MDLZ,0.05118427144780632,1.5967710084374173e-32,0.4687272089432918,0.5091560320694271,0.07159586000243358,0.1048311562834491,-0.05118427144780632,0.04042882312613527,0.03323529628101553
MDT,0.026143462788012096,3.949907231397822e-32,0.4865909882667085,0.5170501468818253,0.04168136031086347,0.1226490081703103,-0.026143462788012096,0.030459158615116777,0.08096764785944682
MET,0.5133683681316193,3.137514963947206e-32,0.5063240386805992,0.5348182566486176,0.4265588093370592,0.5607473952182184,-0.5133683681316193,0.02849421796801843,0.13418858588115917
META,0.1746582673714734,1.054402873416912e-31,0.5754655167130498,0.5889662883877915,0.7633381656638284,1.535294682846278,-0.1746582673714734,0.01350077167474173,0.7719565171824495
MGM,0.12656139338670983,6.898330891714281e-32,0.4745299655740804,0.49856770643582476,0.1495770590164612,0.5433788830437659,-0.12656139338670983,0.024037740861744372,0.3938018240273047
MHK,0.12015967924267339,1.3726627967269025e-32,0.4106160279698976,0.43809492856245597,0.1573819596696316,0.17908823952479158,-0.12015967924267339,0.027478900592558364,0.021706279855159993
MKC,0.14690426650579183,2.829366172845248e-32,0.4346351729977034,0.45921184472012727,0.20571355795400095,0.1936083409407705,-0.14690426650579183,0.024576671722423893,-0.012105217013230446
MKTX,0.22272232865379335,2.6892985405261764e-32,0.4443780261199912,0.48039350374418865,0.3772752585579226,0.5308982241268395,-0.22272232865379335,0.036015477624197434,0.1536229655689169
MLM,0.1991141502256646,5.553681621451193e-32,0.5370588765029888,0.5544509035886465,0.2017020863080272,0.16781407907506485,-0.1991141502256646,0.01739202708565768,-0.03388800723296234
MMC,0.011583825571196065,1.232595164407831e-32,0.41037258205030386,0.44767687511535587,0.015052834370527575,0.08582757515061502,-0.011583825571196065,0.03730429306505201,0.07077474078008744
MMM,0.024754712817167235,2.6892985405261764e-32,0.5276302037668122,0.5707788531651663,0.045456621655631156,0.19829390539776728,-0.024754712817167235,0.043148649398354055,0.15283728374213612
MNST,0.39067524869632186,1.3420230021571058e-31,0.5697197242492502,0.5868298122106377,0.06343256389020546,0.6577769115400335,-0.39067524869632186,0.017110087961387466,0.594344347649828
MO,0.014031721912209782,5.070448289950395e-32,0.4678159169647048,0.502883282271443,0.03325261115470847,0.05199528155012081,-0.014031721912209782,0.03506736530673815,0.018742670395412338
MOH,0.07799590585632514,4.944387420863231e-32,0.4837490776570766,0.513600232502556,0.07591329830196264,0.09161746520122095,-0.07799590585632514,0.029851154845479455,0.015704166899258312
MOS,0.1567670334484186,2.577244434670919e-32,0.44030011655794465,0.4681112274505695,0.15635627078762018,0.167911371206625,-0.1567670334484186,0.027811110892624835,0.011555100419004816
MPC,0.06115231832755614,4.2580560224997797e-32,0.4360091162552387,0.46474585459946877,0.13991855299197678,0.26467872523954483,-0.06115231832755614,0.028736738344230073,0.12476017224756805
MPWR,0.06609711141130575,5.497654568523564e-32,0.48454960716378137,0.5239321859324217,0.1184472950720628,0.1720537161240678,-0.06609711141130575,0.039382578768640375,0.05360642105200501
MRK,0.028064202737049217,2.9134067522366915e-32,0.5077820246006067,0.5453301450891225,0.009075772691741986,0.04190417552308883,-0.028064202737049217,0.037548120488515746,0.032828402831346845
MRNA,0.23816022527496739,3.977920757861636e-32,0.4735988836986753,0.5080644588339979,0.6596528636514178,0.8066271647354171,-0.23816022527496739,0.03446557513532256,0.14697430108399923
MRO,0.08089578760137757,4.370110128355037e-32,0.45045206024619683,0.4848060337007659,0.0829320002674313,0.09860527552671788,-0.08089578760137757,0.03435397345456909,0.01567327525928658
MS,0.12194766917827482,8.095909148042344e-32,0.5193185318181571,0.5464691392574307,0.1648756247093962,0.18208736514928275,-0.12194766917827482,0.027150607439273555,0.017211740439886547
MSCI,0.42475435617832685,4.6782589194569947e-32,0.4605172928558762,0.4821936319488818,0.31945611229936416,0.4481520529180377,-0.42475435617832685,0.021676339093005592,0.12869594061867357
MSFT,0.10519838488057585,4.8463400782398806e-32,0.5801967508906846,0.6038373816300523,0.20323070321143397,0.6876996915459732,-0.10519838488057585,0.02364063073936773,0.4844689883345392
MSI,0.10513129603063014,2.9134067522366915e-32,0.4770829099318555,0.5131454011026744,0.16458433044955023,0.1470365827534947,-0.10513129603063014,0.03606249117081889,-0.01754774769605552
MTB,0.1591877062419513,2.6612850140623624e-32,0.44012237166990437,0.4688777652536779,0.1304168642484111,0.2164986618238296,-0.1591877062419513,0.028755393583773547,0.0860817975754185
MTCH,0.14254191100947727,1.7102257906158654e-31,0.6087345079324248,0.6311974060621374,0.3395900218810399,0.6018622767001411,-0.14254191100947727,0.022462898129712583,0.2622722548191012
