ticker,pca_score,if_score,ae_score,composite_score_raw,composite_score,annual_return
GPC,0.10715870822617107,0.4995920603710785,0.14821515433028526,0.018980693620885003,0.22556209499820404,0.0470399346111991
BAX,0.08090095756723333,0.492586160549531,0.20863871704554782,0.01655382700257431,0.2251405970295412,-0.0020534767418732
HRL,0.07272234178841974,0.5160424839910006,0.13299578660635336,0.007978449726133374,0.22365122630134965,0.0557041009315017
TFX,0.17247544143048155,0.4432442824176931,0.24765894768795838,-0.0004919420028281218,0.2221800894532846,0.0905916636546608
CSCO,0.07705244788757948,0.5116879155435109,0.13846942525350692,-0.0005190214816269689,0.22217538629192418,0.0849130563253634
ULTA,0.21798031728192102,0.44505622619948776,0.17760519137431013,-0.0005252960065194323,0.22217429653302417,0.111121385330807
AES,0.0748814824577158,0.5033752618634405,0.17058903250548665,-0.0013399063956293367,0.22203281507637102,0.0245852064375206
SJM,0.01346737411340722,0.4546033744284403,0.42819313437725026,-0.003759658489344564,0.22161255275767855,0.0195115897595888
HPQ,0.15662959633189136,0.469813759943297,0.17157005260107638,-0.009352577537552115,0.22064117509731251,0.1413978397132741
MCO,0.052518277271286044,0.45480593656925977,0.36529765445872847,-0.020256543823945816,0.2187473752463416,0.1841123623649611
ATO,0.16438216902757724,0.4956614988905568,0.06246440419316776,-0.023833742150421833,0.2181260877735413,0.1144564281497096
GD,0.16599434396080326,0.43765951229346084,0.2655265786309908,-0.024391098703224923,0.2180292861392632,0.1196560307581196
IVZ,0.20289762227821753,0.43842565325861294,0.21000827042669037,-0.027026676827945018,0.21757153917556935,-0.0352140228605249
POOL,0.06052217497748944,0.5139941731301639,0.14019297449852963,-0.02925898406942254,0.21718383226138832,0.1797999371151483
CMG,0.03439369589443097,0.47626887895232733,0.30952168149676373,-0.03123047391520986,0.21684142408824483,0.1924706007234725
EA,0.17542055112065594,0.43538166730330163,0.25491069347271084,-0.03637927407858678,0.21594718095451013,0.1980793639897814
